time,disp,id,time,disp,id,time,disp,id,time,disp,id
1.9474598838333e-05,0.035024940104251,192 elements,1.9474598838333e-05,0.035068760962403,960 elements,1.9474598838333e-05,0.035197685776038,2520 elements,1.9474598838333e-05,0.035118202015812,7680 elements
2.0170120225417e-05,0.036122880467303,192 elements,2.0170120225417e-05,0.036451612076409,960 elements,2.0170120225417e-05,0.03640292039706,2520 elements,2.0170120225417e-05,0.036442357977652,7680 elements
2.08656416125e-05,0.037208820209602,192 elements,2.08656416125e-05,0.037797562296269,960 elements,2.08656416125e-05,0.037665962218417,2520 elements,2.08656416125e-05,0.037718847838503,7680 elements
2.1561162999583e-05,0.038341612879486,192 elements,2.1561162999583e-05,0.039017225211492,960 elements,2.1561162999583e-05,0.039020027356943,2520 elements,2.1561162999583e-05,0.038954178262274,7680 elements
2.2256684386667e-05,0.03967702319267,192 elements,2.2256684386667e-05,0.040214791559358,960 elements,2.2256684386667e-05,0.040285464177017,2520 elements,2.2256684386667e-05,0.040275623428013,7680 elements
2.295220577375e-05,0.04139430504026,192 elements,2.295220577375e-05,0.041463567487321,960 elements,2.295220577375e-05,0.041494925754484,2520 elements,2.295220577375e-05,0.041552870566063,7680 elements
2.3647727160833e-05,0.043539622953801,192 elements,2.3647727160833e-05,0.042684558435831,960 elements,2.3647727160833e-05,0.042809809403333,2520 elements,2.3647727160833e-05,0.04278913187875,7680 elements
2.4343248547917e-05,0.045903810245659,192 elements,2.4343248547917e-05,0.043889010145273,960 elements,2.4343248547917e-05,0.044138630980961,2520 elements,2.4343248547917e-05,0.044105894581866,7680 elements
2.5038769935e-05,0.048052590371906,192 elements,2.5038769935e-05,0.045344841956525,960 elements,2.5038769935e-05,0.045360367526886,2520 elements,2.5038769935e-05,0.045376202547162,7680 elements
2.5734291322083e-05,0.049524396682801,192 elements,2.5734291322083e-05,0.047237867231691,960 elements,2.5734291322083e-05,0.046624612759401,2520 elements,2.5734291322083e-05,0.04659016707762,7680 elements
2.6429812709167e-05,0.050081209768599,192 elements,2.6429812709167e-05,0.049216403970647,960 elements,2.6429812709167e-05,0.048020930395689,2520 elements,2.6429812709167e-05,0.047840226624153,7680 elements
2.712533409625e-05,0.049843897984051,192 elements,2.712533409625e-05,0.050533586472329,960 elements,2.712533409625e-05,0.049341097737587,2520 elements,2.712533409625e-05,0.048953028955271,7680 elements
2.7820855483333e-05,0.049210325323189,192 elements,2.7820855483333e-05,0.050730608549464,960 elements,2.7820855483333e-05,0.050352466273382,2520 elements,2.7820855483333e-05,0.049822719907133,7680 elements
2.8516376870417e-05,0.048600091701675,192 elements,2.8516376870417e-05,0.05004660419324,960 elements,2.8516376870417e-05,0.050832866974165,2520 elements,2.8516376870417e-05,0.050405579821758,7680 elements
2.92118982575e-05,0.048195041682955,192 elements,2.92118982575e-05,0.049088421311993,960 elements,2.92118982575e-05,0.050415278344423,2520 elements,2.92118982575e-05,0.05039960155224,7680 elements
2.9907419644583e-05,0.047854988938931,192 elements,2.9907419644583e-05,0.048215321771387,960 elements,2.9907419644583e-05,0.04901692602786,2520 elements,2.9907419644583e-05,0.049651974210959,7680 elements
3.0602941031667e-05,0.047265054808023,192 elements,3.0602941031667e-05,0.0473438013733,960 elements,3.0602941031667e-05,0.04726220903706,2520 elements,3.0602941031667e-05,0.048283479119837,7680 elements
3.129846241875e-05,0.046201787868494,192 elements,3.129846241875e-05,0.046252919607693,960 elements,3.129846241875e-05,0.045881082320056,2520 elements,3.129846241875e-05,0.046438956878163,7680 elements
3.1993983805833e-05,0.04471964375978,192 elements,3.1993983805833e-05,0.044912412757101,960 elements,3.1993983805833e-05,0.04488917510938,2520 elements,3.1993983805833e-05,0.044561772202822,7680 elements
3.2689505192917e-05,0.04312204545373,192 elements,3.2689505192917e-05,0.04349952143298,960 elements,3.2689505192917e-05,0.043812982994381,2520 elements,3.2689505192917e-05,0.043171591972105,7680 elements
3.338502658e-05,0.041743260743603,192 elements,3.338502658e-05,0.042202165601618,960 elements,3.338502658e-05,0.042432597120512,2520 elements,3.338502658e-05,0.042210887050718,7680 elements
3.4080547967083e-05,0.040708622516753,192 elements,3.4080547967083e-05,0.041049000538923,960 elements,3.4080547967083e-05,0.040949841125379,2520 elements,3.4080547967083e-05,0.041281737780088,7680 elements
3.4776069354167e-05,0.039855565299955,192 elements,3.4776069354167e-05,0.039898167676662,960 elements,3.4776069354167e-05,0.039647419552344,2520 elements,3.4776069354167e-05,0.040062628542011,7680 elements
3.547159074125e-05,0.038873199586573,192 elements,3.547159074125e-05,0.038594711322628,960 elements,3.547159074125e-05,0.03855067358518,2520 elements,3.547159074125e-05,0.03847922307243,7680 elements
3.6167112128333e-05,0.037549984849609,192 elements,3.6167112128333e-05,0.037164995768242,960 elements,3.6167112128333e-05,0.037375857381391,2520 elements,3.6167112128333e-05,0.036963797536875,7680 elements
3.6862633515417e-05,0.035939032015787,192 elements,3.6862633515417e-05,0.035810215117003,960 elements,3.6862633515417e-05,0.035937818506033,2520 elements,3.6862633515417e-05,0.035884746100034,7680 elements
3.75581549025e-05,0.034317236494196,192 elements,3.75581549025e-05,0.034647214667487,960 elements,3.75581549025e-05,0.03451063730192,2520 elements,3.75581549025e-05,0.034857320325018,7680 elements
3.8253676289583e-05,0.032972366604451,192 elements,3.8253676289583e-05,0.033522444504848,960 elements,3.8253676289583e-05,0.033379680675524,2520 elements,3.8253676289583e-05,0.033480418056942,7680 elements
3.8949197676667e-05,0.031981460955817,192 elements,3.8949197676667e-05,0.032208250293301,960 elements,3.8949197676667e-05,0.032271643502836,2520 elements,3.8949197676667e-05,0.031996146286265,7680 elements
3.964471906375e-05,0.031148037434191,192 elements,3.964471906375e-05,0.030745654710022,960 elements,3.964471906375e-05,0.030849330412255,2520 elements,3.964471906375e-05,0.030729197024538,7680 elements
4.0340240450833e-05,0.03014274545198,192 elements,4.0340240450833e-05,0.029409400255326,960 elements,4.0340240450833e-05,0.029397460858118,2520 elements,4.0340240450833e-05,0.029628478401251,7680 elements
4.1035761837917e-05,0.028739487430487,192 elements,4.1035761837917e-05,0.028297599027955,960 elements,4.1035761837917e-05,0.028266623597749,2520 elements,4.1035761837917e-05,0.02839548197118,7680 elements
4.1731283225e-05,0.026974553642166,192 elements,4.1731283225e-05,0.027161855932075,960 elements,4.1731283225e-05,0.027152384788854,2520 elements,4.1731283225e-05,0.026932193548545,7680 elements
4.2426804612083e-05,0.025121752062053,192 elements,4.2426804612083e-05,0.02577659831708,960 elements,4.2426804612083e-05,0.025720795846326,2520 elements,4.2426804612083e-05,0.025603592434598,7680 elements
4.3122325999167e-05,0.023513133616463,192 elements,4.3122325999167e-05,0.024298893584312,960 elements,4.3122325999167e-05,0.02429788706033,2520 elements,4.3122325999167e-05,0.02452827697638,7680 elements
4.381784738625e-05,0.022338914323857,192 elements,4.381784738625e-05,0.023038614809926,960 elements,4.381784738625e-05,0.023178563468764,2520 elements,4.381784738625e-05,0.023257541277705,7680 elements
4.4513368773333e-05,0.021559612502265,192 elements,4.4513368773333e-05,0.021974139197194,960 elements,4.4513368773333e-05,0.022019564431171,2520 elements,4.4513368773333e-05,0.021783809743237,7680 elements
4.5208890160417e-05,0.02096712951529,192 elements,4.5208890160417e-05,0.020780121424883,960 elements,4.5208890160417e-05,0.02058011852874,2520 elements,4.5208890160417e-05,0.020556790774889,7680 elements
4.59044115475e-05,0.020321376696023,192 elements,4.59044115475e-05,0.019337406287907,960 elements,4.59044115475e-05,0.019211545162764,2520 elements,4.59044115475e-05,0.019431483650563,7680 elements
4.6599932934583e-05,0.019452518569808,192 elements,4.6599932934583e-05,0.017911275953441,960 elements,4.6599932934583e-05,0.018092510976105,2520 elements,4.6599932934583e-05,0.018064254449718,7680 elements
4.7295454321667e-05,0.018274865901988,192 elements,4.7295454321667e-05,0.016706585470023,960 elements,4.7295454321667e-05,0.016875481095933,2520 elements,4.7295454321667e-05,0.016689738350267,7680 elements
4.799097570875e-05,0.016746651075173,192 elements,4.799097570875e-05,0.015532667748854,960 elements,4.799097570875e-05,0.015445249993379,2520 elements,4.799097570875e-05,0.015506423109833,7680 elements
4.8686497095833e-05,0.014850215874597,192 elements,4.8686497095833e-05,0.014155403988029,960 elements,4.8686497095833e-05,0.014133253096983,2520 elements,4.8686497095833e-05,0.014282611191573,7680 elements
4.9382018482917e-05,0.012629209290934,192 elements,4.9382018482917e-05,0.012770711642376,960 elements,4.9382018482917e-05,0.012995521547143,2520 elements,4.9382018482917e-05,0.012917717958251,7680 elements
5.007753987e-05,0.010244207276852,192 elements,5.007753987e-05,0.011760146065471,960 elements,5.007753987e-05,0.011727413558584,2520 elements,5.007753987e-05,0.011606453394146,7680 elements
5.0773061257083e-05,0.0079693420880459,192 elements,5.0773061257083e-05,0.01101550950046,960 elements,5.0773061257083e-05,0.010323706412055,2520 elements,5.0773061257083e-05,0.010417978982514,7680 elements
5.1468582644167e-05,0.0060918401428105,192 elements,5.1468582644167e-05,0.009888260970991,960 elements,5.1468582644167e-05,0.0090558045803026,2520 elements,5.1468582644167e-05,0.0091563782721468,7680 elements
5.216410403125e-05,0.0047652843161411,192 elements,5.216410403125e-05,0.0079523504660042,960 elements,5.216410403125e-05,0.0078905202651334,2520 elements,5.216410403125e-05,0.0077834510770864,7680 elements
5.2859625418333e-05,0.0039269250853221,192 elements,5.2859625418333e-05,0.0055633190082897,960 elements,5.2859625418333e-05,0.006589302855996,2520 elements,5.2859625418333e-05,0.0065486394148381,7680 elements
5.3555146805417e-05,0.0033574125676212,192 elements,5.3555146805417e-05,0.0034853545237579,960 elements,5.3555146805417e-05,0.0051947456757088,2520 elements,5.3555146805417e-05,0.0054108621787133,7680 elements
5.42506681925e-05,0.002853609360574,192 elements,5.42506681925e-05,0.0021566722480769,960 elements,5.42506681925e-05,0.0038862959453216,2520 elements,5.42506681925e-05,0.004136091776006,7680 elements
5.4946189579583e-05,0.0023887537027911,192 elements,5.4946189579583e-05,0.0015254056105557,960 elements,5.4946189579583e-05,0.0026265565604721,2520 elements,5.4946189579583e-05,0.0029766278598008,7680 elements
5.5641710966667e-05,0.0021334030461237,192 elements,5.5641710966667e-05,0.0014187428892192,960 elements,5.5641710966667e-05,0.0014218000025983,2520 elements,5.5641710966667e-05,0.0021672332197331,7680 elements
5.633723235375e-05,0.0023135842157968,192 elements,5.633723235375e-05,0.001737707524699,960 elements,5.633723235375e-05,0.0006750212590381,2520 elements,5.633723235375e-05,0.0014893946212833,7680 elements
5.7032753740833e-05,0.0030125420300746,192 elements,5.7032753740833e-05,0.0023333897257026,960 elements,5.7032753740833e-05,0.0008640265477124,2520 elements,5.7032753740833e-05,0.0011252305137543,7680 elements
5.7728275127917e-05,0.0040747319531394,192 elements,5.7728275127917e-05,0.0030343867700147,960 elements,5.7728275127917e-05,0.0020004725662929,2520 elements,5.7728275127917e-05,0.0015172783175342,7680 elements
5.8423796515e-05,0.0051961576297778,192 elements,5.8423796515e-05,0.0038791158281455,960 elements,5.8423796515e-05,0.003631693644087,2520 elements,5.8423796515e-05,0.0024925090704653,7680 elements
5.9119317902083e-05,0.0061377033729965,192 elements,5.9119317902083e-05,0.0050537800976134,960 elements,5.9119317902083e-05,0.0052364330267858,2520 elements,5.9119317902083e-05,0.0038793961957397,7680 elements
5.9814839289167e-05,0.0068959101324405,192 elements,5.9814839289167e-05,0.0064934292126566,960 elements,5.9814839289167e-05,0.0065130756017432,2520 elements,5.9814839289167e-05,0.0057992239894551,7680 elements
6.051036067625e-05,0.0076927075667081,192 elements,6.051036067625e-05,0.0078124643572087,960 elements,6.051036067625e-05,0.0074967675302776,2520 elements,6.051036067625e-05,0.0078043629021811,7680 elements
6.1205882063333e-05,0.0087840440153282,192 elements,6.1205882063333e-05,0.0088133076916444,960 elements,6.1205882063333e-05,0.0085290683957445,2520 elements,6.1205882063333e-05,0.0093399892891042,7680 elements
6.1901403450417e-05,0.010232440276212,192 elements,6.1901403450417e-05,0.0098187743407651,960 elements,6.1901403450417e-05,0.0099151250621156,2520 elements,6.1901403450417e-05,0.010530110834539,7680 elements
6.25969248375e-05,0.011825630652816,192 elements,6.25969248375e-05,0.011214835944502,960 elements,6.25969248375e-05,0.011501871592973,2520 elements,6.25969248375e-05,0.011517407014367,7680 elements
6.3292446224583e-05,0.013216583848238,192 elements,6.3292446224583e-05,0.012832277611154,960 elements,6.3292446224583e-05,0.012838717070789,2520 elements,6.3292446224583e-05,0.012349097847008,7680 elements
6.3987967611667e-05,0.014188267812186,192 elements,6.3987967611667e-05,0.014155566263997,960 elements,6.3987967611667e-05,0.013849254587911,2520 elements,6.3987967611667e-05,0.013474056938058,7680 elements
6.468348899875e-05,0.014843817967173,192 elements,6.468348899875e-05,0.015101018920675,960 elements,6.468348899875e-05,0.014968360495858,2520 elements,6.468348899875e-05,0.015065510708233,7680 elements
6.5379010385833e-05,0.015569427868222,192 elements,6.5379010385833e-05,0.01616483635927,960 elements,6.5379010385833e-05,0.016433369443782,2520 elements,6.5379010385833e-05,0.016660520988906,7680 elements
6.6074531772917e-05,0.016780720409172,192 elements,6.6074531772917e-05,0.017671969940621,960 elements,6.6074531772917e-05,0.017905409669314,2520 elements,6.6074531772917e-05,0.017982378168349,7680 elements
6.677005316e-05,0.018626109603176,192 elements,6.677005316e-05,0.019271175273272,960 elements,6.677005316e-05,0.01907875942102,2520 elements,6.677005316e-05,0.019110044181071,7680 elements
6.7465574547083e-05,0.020860329586227,192 elements,6.7465574547083e-05,0.020471861968236,960 elements,6.7465574547083e-05,0.020174967697126,2520 elements,6.7465574547083e-05,0.020141583042743,7680 elements
6.8161095934167e-05,0.022981464024708,192 elements,6.8161095934167e-05,0.021398888705574,960 elements,6.8161095934167e-05,0.021490130160402,2520 elements,6.8161095934167e-05,0.021331508522605,7680 elements
6.885661732125e-05,0.024535196744981,192 elements,6.885661732125e-05,0.022594721417401,960 elements,6.885661732125e-05,0.022910715074653,2520 elements,6.885661732125e-05,0.022850753787954,7680 elements
6.9552138708333e-05,0.025377422060266,192 elements,6.9552138708333e-05,0.024182036386016,960 elements,6.9552138708333e-05,0.02420282797319,2520 elements,6.9552138708333e-05,0.02435610450478,7680 elements
7.0247660095417e-05,0.025728745873545,192 elements,7.0247660095417e-05,0.025686406412519,960 elements,7.0247660095417e-05,0.025390678552022,2520 elements,7.0247660095417e-05,0.025505708036657,7680 elements
7.09431814825e-05,0.026006914979604,192 elements,7.09431814825e-05,0.026771210725148,960 elements,7.09431814825e-05,0.026617604477428,2520 elements,7.09431814825e-05,0.026541112760411,7680 elements
7.1638702869583e-05,0.026570860658456,192 elements,7.1638702869583e-05,0.027728975622938,960 elements,7.1638702869583e-05,0.027932034307974,2520 elements,7.1638702869583e-05,0.027823494152543,7680 elements
7.2334224256667e-05,0.027553378255311,192 elements,7.2334224256667e-05,0.029004120353064,960 elements,7.2334224256667e-05,0.02929009850855,2520 elements,7.2334224256667e-05,0.029279521561608,7680 elements
7.302974564375e-05,0.028875377092872,192 elements,7.302974564375e-05,0.030543194927114,960 elements,7.302974564375e-05,0.030581352912181,2520 elements,7.302974564375e-05,0.030647994491709,7680 elements
7.3725267030833e-05,0.030392183431611,192 elements,7.3725267030833e-05,0.031966847605375,960 elements,7.3725267030833e-05,0.031755465374981,2520 elements,7.3725267030833e-05,0.031841324167294,7680 elements
7.4420788417917e-05,0.032033691944982,192 elements,7.4420788417917e-05,0.033199300181127,960 elements,7.4420788417917e-05,0.032980242004553,2520 elements,7.4420788417917e-05,0.032963932278454,7680 elements
7.5116309805e-05,0.033829358443489,192 elements,7.5116309805e-05,0.034502188327092,960 elements,7.5116309805e-05,0.034384888609704,2520 elements,7.5116309805e-05,0.034247239047249,7680 elements
7.5811831192083e-05,0.035820545159265,192 elements,7.5811831192083e-05,0.035901186399283,960 elements,7.5811831192083e-05,0.035745224365622,2520 elements,7.5811831192083e-05,0.035725868240144,7680 elements
7.6507352579167e-05,0.037957856148292,192 elements,7.6507352579167e-05,0.037019161119372,960 elements,7.6507352579167e-05,0.036875176154893,2520 elements,7.6507352579167e-05,0.037037991417006,7680 elements
7.720287396625e-05,0.04008364744811,192 elements,7.720287396625e-05,0.037678287516973,960 elements,7.720287396625e-05,0.038055201552791,2520 elements,7.720287396625e-05,0.038093422830759,7680 elements
7.7898395353333e-05,0.042016168560061,192 elements,7.7898395353333e-05,0.038364701728089,960 elements,7.7898395353333e-05,0.039502411901469,2520 elements,7.7898395353333e-05,0.039340556992249,7680 elements
7.8593916740417e-05,0.043659570345061,192 elements,7.8593916740417e-05,0.039777435659246,960 elements,7.8593916740417e-05,0.040881333565813,2520 elements,7.8593916740417e-05,0.040823333026648,7680 elements
7.92894381275e-05,0.045042872409211,192 elements,7.92894381275e-05,0.042015745203104,960 elements,7.92894381275e-05,0.041969219562958,2520 elements,7.92894381275e-05,0.042101352728384,7680 elements
7.9984959514583e-05,0.046255295239878,192 elements,7.9984959514583e-05,0.044473625598414,960 elements,7.9984959514583e-05,0.043150691902854,2520 elements,7.9984959514583e-05,0.043213238234274,7680 elements
8.0680480901667e-05,0.047336560728285,192 elements,8.0680480901667e-05,0.046495075427236,960 elements,8.0680480901667e-05,0.044635709582333,2520 elements,8.0680480901667e-05,0.044463487294937,7680 elements
8.137600228875e-05,0.048219742651693,192 elements,8.137600228875e-05,0.047889753067208,960 elements,8.137600228875e-05,0.046020953635748,2520 elements,8.137600228875e-05,0.045768485476453,7680 elements
8.2071523675833e-05,0.048777761534465,192 elements,8.2071523675833e-05,0.048811803098605,960 elements,8.2071523675833e-05,0.047156823673761,2520 elements,8.2071523675833e-05,0.046971241559138,7680 elements
8.2767045062917e-05,0.048933021241373,192 elements,8.2767045062917e-05,0.049406994137987,960 elements,8.2767045062917e-05,0.048443456268287,2520 elements,8.2767045062917e-05,0.048006928267327,7680 elements
8.346256645e-05,0.048732583524397,192 elements,8.346256645e-05,0.049706276768382,960 elements,8.346256645e-05,0.049838640868028,2520 elements,8.346256645e-05,0.048841489069331,7680 elements
8.4158087837083e-05,0.048319093909528,192 elements,8.4158087837083e-05,0.049695440861835,960 elements,8.4158087837083e-05,0.050649507368218,2520 elements,8.4158087837083e-05,0.049600867066781,7680 elements
8.4853609224167e-05,0.047818461208497,192 elements,8.4853609224167e-05,0.049330483544706,960 elements,8.4853609224167e-05,0.050569164557795,2520 elements,8.4853609224167e-05,0.050120299857345,7680 elements
8.554913061125e-05,0.047242205909691,192 elements,8.554913061125e-05,0.04856627646896,960 elements,8.554913061125e-05,0.04987916849251,2520 elements,8.554913061125e-05,0.04996902906355,7680 elements
8.6244651998333e-05,0.046496589133013,192 elements,8.6244651998333e-05,0.047494073172167,960 elements,8.6244651998333e-05,0.048666238185615,2520 elements,8.6244651998333e-05,0.049320048276418,7680 elements
8.6940173385417e-05,0.045500906794391,192 elements,8.6940173385417e-05,0.0463734757153,960 elements,8.6940173385417e-05,0.046929204790683,2520 elements,8.6940173385417e-05,0.048448392394713,7680 elements
8.76356947725e-05,0.044316204570232,192 elements,8.76356947725e-05,0.045385829149259,960 elements,8.76356947725e-05,0.045226952282444,2520 elements,8.76356947725e-05,0.046976765033454,7680 elements
8.8331216159583e-05,0.043161403899603,192 elements,8.8331216159583e-05,0.04440832463319,960 elements,8.8331216159583e-05,0.044129296047611,2520 elements,8.8331216159583e-05,0.044939113555979,7680 elements
8.9026737546667e-05,0.042275896262337,192 elements,8.9026737546667e-05,0.043193445113689,960 elements,8.9026737546667e-05,0.043325760736321,2520 elements,8.9026737546667e-05,0.043026550443116,7680 elements
8.972225893375e-05,0.041717776727512,192 elements,8.972225893375e-05,0.041751981655019,960 elements,8.972225893375e-05,0.042162349339868,2520 elements,8.972225893375e-05,0.041384971354767,7680 elements
9.0417780320833e-05,0.041259117612186,192 elements,9.0417780320833e-05,0.040373601882133,960 elements,9.0417780320833e-05,0.040625041779753,2520 elements,9.0417780320833e-05,0.039893640772448,7680 elements
9.1113301707917e-05,0.040485048612065,192 elements,9.1113301707917e-05,0.039229108812422,960 elements,9.1113301707917e-05,0.039132066760866,2520 elements,9.1113301707917e-05,0.038802884665992,7680 elements
9.1808823095e-05,0.039054563431111,192 elements,9.1808823095e-05,0.038139590188509,960 elements,9.1808823095e-05,0.037866443770379,2520 elements,9.1808823095e-05,0.038037965393629,7680 elements
9.2504344482083e-05,0.036951342872905,192 elements,9.2504344482083e-05,0.036854670007515,960 elements,9.2504344482083e-05,0.036751115896274,2520 elements,9.2504344482083e-05,0.037149856012443,7680 elements
9.3199865869167e-05,0.03454315982768,192 elements,9.3199865869167e-05,0.035414383579015,960 elements,9.3199865869167e-05,0.035623833972333,2520 elements,9.3199865869167e-05,0.035925227605423,7680 elements
9.389538725625e-05,0.032390630226524,192 elements,9.389538725625e-05,0.034065726576408,960 elements,9.389538725625e-05,0.034294826507112,2520 elements,9.389538725625e-05,0.034357559889262,7680 elements
9.4590908643333e-05,0.030920063674744,192 elements,9.4590908643333e-05,0.032895087824531,960 elements,9.4590908643333e-05,0.03280742181047,2520 elements,9.4590908643333e-05,0.032710843859861,7680 elements
9.5286430030417e-05,0.03017868573951,192 elements,9.5286430030417e-05,0.031731064680368,960 elements,9.5286430030417e-05,0.03147842388619,2520 elements,9.5286430030417e-05,0.031344199174836,7680 elements
9.59819514175e-05,0.029838721425918,192 elements,9.59819514175e-05,0.030414517341222,960 elements,9.59819514175e-05,0.0303864744697,2520 elements,9.59819514175e-05,0.030170475312262,7680 elements
9.6677472804583e-05,0.029438566888252,192 elements,9.6677472804583e-05,0.029004084688909,960 elements,9.6677472804583e-05,0.029217176692128,2520 elements,9.6677472804583e-05,0.029066860784248,7680 elements
9.7372994191667e-05,0.028680743725412,192 elements,9.7372994191667e-05,0.027663886577966,960 elements,9.7372994191667e-05,0.027821682369408,2520 elements,9.7372994191667e-05,0.028068453704062,7680 elements
9.806851557875e-05,0.027577550718109,192 elements,9.806851557875e-05,0.026464353208161,960 elements,9.806851557875e-05,0.026423649206356,2520 elements,9.806851557875e-05,0.026790876659618,7680 elements
9.8764036965833e-05,0.026359826604315,192 elements,9.8764036965833e-05,0.025351057964805,960 elements,9.8764036965833e-05,0.02517677641757,2520 elements,9.8764036965833e-05,0.025113891886291,7680 elements
9.9459558352917e-05,0.025240336569363,192 elements,9.9459558352917e-05,0.024212187525641,960 elements,9.9459558352917e-05,0.023993587417642,2520 elements,9.9459558352917e-05,0.02368894862783,7680 elements
